4679 1657
 1.52000000000000E+0000  0.00000000000000E+0000
 1.54000000000000E+0000  0.00000000000000E+0000
 1.54004600000000E+0000  9.36134250000000E-0003
 1.54018300000000E+0000  1.87217950000000E-0002
 1.54041100000000E+0000  2.80804690000000E-0002
 1.54073000000000E+0000  3.74364700000000E-0002
 1.54114100000000E+0000  4.67889120000000E-0002
 1.54164300000000E+0000  5.61369060000000E-0002
 1.54223600000000E+0000  6.54795620000000E-0002
 1.54292000000000E+0000  7.48159890000000E-0002
 1.54369500000000E+0000  8.41453080000000E-0002
 1.54456100000000E+0000  9.34666170000000E-0002
 1.54551800000000E+0000  1.02779000000000E-0001
 1.54656500000000E+0000  1.12081700000000E-0001
 1.54770400000000E+0000  1.21373700000000E-0001
 1.54893200000000E+0000  1.30654100000000E-0001
 1.55025200000000E+0000  1.39922200000000E-0001
 1.55166100000000E+0000  1.49176900000000E-0001
 1.55316100000000E+0000  1.58417400000000E-0001
 1.55475100000000E+0000  1.67642900000000E-0001
 1.55643100000000E+0000  1.76852400000000E-0001
 1.55820000000000E+0000  1.86045100000000E-0001
 1.56005900000000E+0000  1.95220200000000E-0001
 1.56200700000000E+0000  2.04376600000000E-0001
 1.56404500000000E+0000  2.13513600000000E-0001
 1.56617100000000E+0000  2.22630400000000E-0001
 1.56838700000000E+0000  2.31725900000000E-0001
 1.57069100000000E+0000  2.40799400000000E-0001
 1.57308300000000E+0000  2.49850000000000E-0001
 1.57556400000000E+0000  2.58876900000000E-0001
 1.57813200000000E+0000  2.67879100000000E-0001
 1.58078800000000E+0000  2.76855900000000E-0001
 1.58353100000000E+0000  2.85806400000000E-0001
 1.58636200000000E+0000  2.94729600000000E-0001
 1.58927900000000E+0000  3.03624800000000E-0001
 1.59228300000000E+0000  3.12491200000000E-0001
 1.59537400000000E+0000  3.21327900000000E-0001
 1.59855000000000E+0000  3.30133900000000E-0001
 1.60181200000000E+0000  3.38908600000000E-0001
 1.60516000000000E+0000  3.47651100000000E-0001
 1.60859300000000E+0000  3.56360500000000E-0001
 1.61211000000000E+0000  3.65036000000000E-0001
 1.61571200000000E+0000  3.73676900000000E-0001
 1.61939800000000E+0000  3.82282200000000E-0001
 1.62316700000000E+0000  3.90851100000000E-0001
 1.62702000000000E+0000  3.99382800000000E-0001
 1.63095600000000E+0000  4.07876600000000E-0001
 1.63497500000000E+0000  4.16331600000000E-0001
 1.63907600000000E+0000  4.24747000000000E-0001
 1.64325900000000E+0000  4.33122000000000E-0001
 1.64752300000000E+0000  4.41455900000000E-0001
 1.65186800000000E+0000  4.49747700000000E-0001
 1.65629400000000E+0000  4.57996800000000E-0001
 1.66080100000000E+0000  4.66202300000000E-0001
 1.66538700000000E+0000  4.74363500000000E-0001
 1.67005200000000E+0000  4.82479600000000E-0001
 1.67479600000000E+0000  4.90549800000000E-0001
 1.67961900000000E+0000  4.98573400000000E-0001
 1.68452000000000E+0000  5.06549500000000E-0001
 1.68949800000000E+0000  5.14477600000000E-0001
 1.69455400000000E+0000  5.22356600000000E-0001
 1.69968600000000E+0000  5.30186000000000E-0001
 1.70489400000000E+0000  5.37965000000000E-0001
 1.71017800000000E+0000  5.45692800000000E-0001
 1.71553600000000E+0000  5.53368700000000E-0001
 1.72097000000000E+0000  5.60992000000000E-0001
 1.72647700000000E+0000  5.68562000000000E-0001
 1.73205800000000E+0000  5.76077900000000E-0001
 1.73771300000000E+0000  5.83539000000000E-0001
 1.74343900000000E+0000  5.90944600000000E-0001
 1.74923800000000E+0000  5.98294100000000E-0001
 1.75510700000000E+0000  6.05586600000000E-0001
 1.76104800000000E+0000  6.12821600000000E-0001
 1.76705900000000E+0000  6.19998200000000E-0001
 1.77314000000000E+0000  6.27116000000000E-0001
 1.77929000000000E+0000  6.34174000000000E-0001
 1.78550800000000E+0000  6.41171800000000E-0001
 1.79179400000000E+0000  6.48108600000000E-0001
 1.79814800000000E+0000  6.54983800000000E-0001
 1.80456800000000E+0000  6.61796700000000E-0001
 1.81105500000000E+0000  6.68546700000000E-0001
 1.81760700000000E+0000  6.75233100000000E-0001
 1.82422400000000E+0000  6.81855300000000E-0001
 1.83090500000000E+0000  6.88412600000000E-0001
 1.83765000000000E+0000  6.94904500000000E-0001
 1.84445800000000E+0000  7.01330300000000E-0001
 1.85132800000000E+0000  7.07689400000000E-0001
 1.85825900000000E+0000  7.13981200000000E-0001
 1.86525200000000E+0000  7.20205100000000E-0001
 1.87230600000000E+0000  7.26360600000000E-0001
 1.87941800000000E+0000  7.32446900000000E-0001
 1.88659000000000E+0000  7.38463600000000E-0001
 1.89382000000000E+0000  7.44410100000000E-0001
 1.90110800000000E+0000  7.50285800000000E-0001
 1.90845300000000E+0000  7.56090200000000E-0001
 1.91585400000000E+0000  7.61822600000000E-0001
 1.92331100000000E+0000  7.67482700000000E-0001
 1.93082200000000E+0000  7.73069700000000E-0001
 1.93838800000000E+0000  7.78583200000000E-0001
 1.94600700000000E+0000  7.84022700000000E-0001
 1.95367800000000E+0000  7.89387600000000E-0001
 1.96140200000000E+0000  7.94677500000000E-0001
 1.96917700000000E+0000  7.99891800000000E-0001
 1.97700200000000E+0000  8.05030000000000E-0001
 1.98487700000000E+0000  8.10091700000000E-0001
